target_id,label,period,epoch,duration,mission
5534814,FP,4.859386384,173.011469,0.09482083333333334,Kepler
6291653,CP,10.526294577,176.522462,0.10504583333333334,Kepler
6392727,CP,4.583520948,169.973972,0.11272916666666666,Kepler
6422070,CP,3.76181843,171.90364,0.14656666666666665,Kepler
6428700,CP,8.20396958,169.69138,0.1236125,Kepler
5794379,CP,12.71809866,175.35526,0.1289875,Kepler
5881688,CP,4.190425659,171.44122,0.11912083333333334,Kepler
6022556,CP,3.709870784,171.987982,0.12789166666666665,Kepler
6032497,CP,16.3297527,177.29506,0.26129166666666664,Kepler
6061119,CP,27.807566216,186.713552,0.17566125,Kepler
6191521,CP,80.8723469,203.895,0.46645833333333336,Kepler
6267425,FP,3.166465862,172.002627,0.12242083333333333,Kepler
3531558,CP,24.99324319,138.68167,0.2475375,Kepler
6276477,CP,10.35533116,170.93729,0.13239583333333335,Kepler
6863998,CP,16.08518937,180.28319,0.166,Kepler
6867155,PC,235.9986399,208.399822,0.34285000000000004,Kepler
6948054,CP,7.49018305,174.95037,0.11373749999999999,Kepler
6435936,CP,56.0560754,201.16578,0.19520833333333332,Kepler
6522242,CP,41.408316686,195.78745,0.20943333333333333,Kepler
6526710,PC,39.74893077,172.854644,0.3043791666666667,Kepler
6587280,CP,5.715425977,174.87931,0.105175,Kepler
9471974,CP,49.18394185,141.911924,0.47235,Kepler
6599919,PC,13.61014819,173.987319,0.10808333333333332,Kepler
6675056,FP,10.44331991,175.4046,0.11429166666666667,Kepler
6685526,CP,2.237489571,170.81914,0.07549583333333333,Kepler
6756669,FP,5.851520671,173.8228336,0.12960750000000001,Kepler
6784235,CP,3.167893418,172.147959,0.09089166666666666,Kepler
6849310,CP,4.311780262,173.576483,0.11354583333333333,Kepler
6862328,PC,119.0207044,222.236492,0.3391875,Kepler
6862603,FP,2.861159894,171.648106,0.07846666666666667,Kepler
7366258,CP,26.44439337,194.12074,0.1657625,Kepler
7373451,CP,21.02250608,207.67593,0.17113333333333333,Kepler
6949607,CP,5.912273234,172.184012,0.09689166666666667,Kepler
7031517,PC,12.940668656,179.423014,0.10352083333333334,Kepler
11869052,FP,20.5452375,137.91394,0.104875,Kepler
7109675,CP,33.60123371,186.680343,0.18356666666666666,Kepler
7118364,CP,4.347288783,172.23343,0.0876,Kepler
7134976,CP,4.601811819,169.98108,0.09419583333333333,Kepler
7135852,CP,4.220965778,170.622433,0.12855833333333333,Kepler
7270230,FP,6.998099523,171.898913,0.08536666666666666,Kepler
7287995,CP,5.95489993,170.955871,0.09955000000000001,Kepler
3247396,FP,8.8111022,136.4568,0.21117916666666667,Kepler
7303253,CP,23.58917143,173.81994,0.211375,Kepler
5094751,CP,6.481633073,122.977657,0.15766666666666665,Kepler
7678434,CP,10.37168928,172.61729,0.12645833333333334,Kepler
7685981,CP,4.40841331,172.18582,0.20883333333333332,Kepler
7708215,FP,7.9426176,174.52563,0.27929166666666666,Kepler
7377033,FP,1.956811408,170.694208,0.09149166666666668,Kepler
7380537,PC,2.688899233,170.1020904,0.08803125,Kepler
7434875,CP,9.439459486,177.186096,0.12074583333333333,Kepler
8349582,CP,11.523067458,131.969055,0.1614875,Kepler
7455287,CP,8.01078456,170.20739,0.09633333333333333,Kepler
7458762,CP,7.41113177,175.34754,0.105175,Kepler
7552344,FP,1.000747038,169.974229,0.041529166666666666,Kepler
757450,CP,8.884922995,169.991686,0.08625166666666667,Kepler
7585481,CP,8.09888906,176.623731,0.17510041666666668,Kepler
7663691,CP,10.00653012,176.96898,0.22266666666666668,Kepler
5812701,CP,17.855221681,146.596466,0.3088695833333333,Kepler
8013419,PC,12.732624065,176.939054,0.0920125,Kepler
8018547,PC,83.92494032,236.76334,0.2829333333333333,Kepler
8039892,CP,5.007316661,173.433997,0.17650833333333335,Kepler
8150320,CP,2.211116989,170.150139,0.0686875,Kepler
11086270,CP,12.69104387,137.12594,0.15719583333333334,Kepler
7767559,FP,4.409409243,171.89433,0.16098333333333334,Kepler
7825899,CP,16.23947096,175.569907,0.16822499999999999,Kepler
7849854,CP,2.052349884,169.890622,0.086575,Kepler
7870390,CP,9.7704486,175.71372,0.10215416666666667,Kepler
7907423,CP,7.11373257,174.32351,0.09068333333333334,Kepler
7938496,CP,13.81020318,172.33533,0.127,Kepler
8490993,CP,4.093578461,171.00954,0.1076375,Kepler
8505670,CP,10.8484518,171.80584,0.12497083333333332,Kepler
8544996,CP,4.082274889,169.6375652,0.13458958333333335,Kepler
8552202,PC,3.886655224,169.73814,0.13185833333333333,Kepler
8180063,FP,5.795063956,172.697467,0.1354,Kepler
8226994,CP,7.15681552,174.13511,0.10784166666666667,Kepler
8247638,CP,16.51410989,176.11686,0.17322916666666666,Kepler
8255887,CP,4.708326451,171.446507,0.13171416666666666,Kepler
8256049,FP,16.37198661,172.75926,0.16020416666666668,Kepler
8414716,CP,5.392026903,171.72707,0.12418333333333333,Kepler
9140402,PC,2.494170338,170.852848,0.04675416666666667,Kepler
9141746,CP,6.491682808,174.633553,0.17920833333333333,Kepler
9159275,FP,3.044770796,172.01916,0.417225,Kepler
9166862,CP,3.855603916,170.6787843,0.13407916666666667,Kepler
9166870,FP,3.855599139,170.67957,0.132625,Kepler
11449844,CP,38.47876629,151.852812,0.21007041666666668,Kepler
8605074,FP,37.601661282,194.713383,0.346085,Kepler
8628973,CP,3.314947362,171.313058,0.07502916666666666,Kepler
8655354,FP,6.71969089,173.35776,0.1259625,Kepler
8672910,CP,39.6431552,206.596798,0.27205,Kepler
8686150,FP,51.42598578,173.535933,0.705925,Kepler
8689031,CP,21.80451611,190.49737,0.14207083333333334,Kepler
8689373,CP,10.28194593,175.33988,0.14319166666666666,Kepler
8826878,CP,5.15448142,171.6389,0.1345,Kepler
5897826,FP,33.80364366,202.259731,0.47838749999999997,Kepler
8883593,CP,5.743469797,174.898924,0.14338333333333333,Kepler
8951215,PC,39.4759093,173.31207,0.12366666666666666,Kepler
9016295,FP,19.974485239,171.6300909,0.17644958333333335,Kepler
9077124,CP,3.166353562,170.966145,0.1380375,Kepler
9097120,FP,23.899634407,188.982797,0.15911708333333333,Kepler
9466668,CP,3.388012244,170.5336,0.11187083333333332,Kepler
9479273,CP,6.104849417,169.573477,0.19546666666666668,Kepler
8359498,CP,3.578780566,134.0304187,0.12128708333333334,Kepler
9171801,FP,3.187067566,171.64976,0.12995833333333334,Kepler
9334289,CP,5.826657508,173.011411,0.12159583333333333,Kepler
9347899,CP,20.86021229,180.017757,0.21640416666666665,Kepler
9388479,CP,9.467821474,178.415842,0.10136250000000001,Kepler
11359879,CP,4.942783419,136.3294353,0.13556083333333332,Kepler
9406990,CP,20.83426731,176.58569,0.16855833333333334,Kepler
9415172,CP,9.94602357,171.70192,0.14109166666666667,Kepler
9904059,FP,102.9641952,158.07473,0.655625,Kepler
3231341,CP,8.14515981,140.56811,0.211375,Kepler
2860866,PC,90.1240507,356.23415,0.48537499999999995,Kepler
7626506,CP,28.5742692,143.8315,0.20594583333333336,Kepler
10460629,PC,856.672115,228.44988,0.9643333333333333,Kepler
10319385,PC,0.689210173,133.28584,0.06737083333333334,Kepler
10482160,CP,7.34373964,137.29874,0.0491,Kepler
10485069,FP,0.445277068,133.52312,0.14745833333333333,Kepler
3233043,FP,0.379463865,170.2480164,0.036206666666666665,Kepler
6579806,FP,9.88047978,173.608672,0.11602416666666666,Kepler
3560301,FP,4.6484156,261.09395,1.5914125,Kepler
4044005,FP,17.512014768,174.282592,0.07603333333333333,Kepler
11502218,PC,3.9886021,171.01852,0.0724,Kepler
11180361,PC,0.533059312,171.2274419,0.0775875,Kepler
5802246,FP,0.525154153,133.744359,0.0893375,Kepler
6066403,FP,1.303861044,134.212059,0.16892083333333333,Kepler
6209637,FP,0.73452496,133.43108,0.2791666666666667,Kepler
5988031,FP,2.55549176,134.50078,0.37845833333333334,Kepler
7684873,FP,2.947376671,171.522978,0.08712916666666666,Kepler
8559644,CP,224.7789355,142.095338,0.4662458333333333,Kepler
2851100,FP,0.890110752,133.2647,0.03655833333333333,Kepler
3130300,FP,5.76573396,133.30941,0.12183333333333334,Kepler
3240158,CP,7.42608123,139.90039,0.15157916666666668,Kepler
3228959,FP,0.73094589,133.68876,0.18000000000000002,Kepler
3218908,CP,18.92537246,149.49558,0.16597916666666665,Kepler
10341913,FP,0.933749106,134.31831,0.17733333333333334,Kepler
10480921,FP,2.037440623,133.59962,0.14341666666666666,Kepler
10287723,PC,129995.7784,393.59962,0.39199999999999996,Kepler
10350571,CP,31.5925809,142.9649,0.56525,Kepler
3749365,CP,1.97376085,178.6894194,0.07605916666666666,Kepler
11013201,PC,13.118962443,261.539434,0.17935416666666668,Kepler
11673674,FP,4.618767792,133.386535,0.24982083333333335,Kepler
9414417,PC,53.5057611,172.98304,0.44006666666666666,Kepler
3632418,CP,2.785821236,260.83731,0.14832916666666665,Kepler
3441784,FP,52.56901867,184.971267,0.2812791666666667,Kepler
5820218,FP,3.411758679,133.18086,0.13158333333333333,Kepler
5876368,FP,0.525426427,133.187901,0.04500416666666667,Kepler
5809890,CP,1.269091415,133.343682,0.06102916666666666,Kepler
6131236,CP,6.79685353,138.11324,0.13209166666666666,Kepler
9048161,FP,8.667822346,137.341841,0.20690833333333333,Kepler
3235672,FP,6.7210783,134.7775984,0.31083333333333335,Kepler
2837111,CP,8.7348852,135.0818,0.18708333333333335,Kepler
3120276,FP,10.26547688,136.49663,0.15554166666666666,Kepler
2307199,PC,13.4471791,132.830555,0.12689166666666665,Kepler
3547091,FP,3.305577989,180.68154,0.10792916666666667,Kepler
3869825,FP,4.800653901,134.365782,0.37674583333333334,Kepler
3655332,FP,15.06649901,140.654788,0.24952083333333333,Kepler
4042026,FP,34.82008158,163.015559,0.46546249999999995,Kepler
3344419,FP,0.651784374,133.111707,0.08392083333333333,Kepler
11192141,FP,1.353771892,261.43662,0.29216666666666663,Kepler
11494130,FP,18.95491633,262.46677,1.010375,Kepler
5648449,FP,4.348866254,262.72768,0.13665416666666666,Kepler
12167361,FP,47.93094546,179.096467,0.11207083333333334,Kepler
8607720,FP,3.99751422,261.7243,0.15358333333333332,Kepler
1433962,FP,1.592633181,133.9243804,0.23168750000000002,Kepler
9032900,CP,67.5923754,151.75056,0.510375,Kepler
5956342,CP,17.02902786,143.33395,0.19354166666666664,Kepler
5956656,CP,1.224866441,133.20824,0.07119166666666667,Kepler
3109930,CP,37.8102649,158.35799,0.363875,Kepler
2854914,CP,25.93406406,149.76273,0.19225833333333334,Kepler
3337425,FP,7.04710032,139.79737,0.12191666666666667,Kepler
3116412,CP,12.99204853,136.32016,0.25072916666666667,Kepler
3865567,FP,11.11620211,133.100575,0.17545833333333336,Kepler
3544689,FP,1.922861499,134.658644,0.14889166666666667,Kepler
4037164,FP,0.635445336,134.184037,0.07746666666666667,Kepler
3443790,FP,1.665784138,133.863028,0.07894166666666667,Kepler
3966912,FP,55.6639167,156.35017,0.9810833333333333,Kepler
8394721,CP,52.09081627,158.744665,0.35995,Kepler
11607193,FP,7.1548608,266.04847,0.32058333333333333,Kepler
1161345,CP,4.28746668,262.06245,0.0653875,Kepler
10227501,FP,2.002779769,261.95791,0.09295833333333332,Kepler
2854698,CP,8.18739443,260.86931,0.12696666666666667,Kepler
6032981,FP,3.3226948,134.444,0.14866666666666667,Kepler
5866099,FP,36.97708808,133.62681,0.197375,Kepler
5964985,FP,1.851409163,133.17995,0.4263333333333333,Kepler
6066416,FP,1.303859704,134.21201,0.1176625,Kepler
1996679,FP,145.5624926,146.0588,0.225525,Kepler
2849805,CP,3.749105745,135.10837,0.08260833333333333,Kepler
3114811,CP,11.08956602,141.76142,0.2619875,Kepler
2853446,PC,7.37290344,137.60991,0.09050000000000001,Kepler
3003992,FP,7.24476126,139.10497,0.0964375,Kepler
3942446,PC,119.0624882,149.22223,0.12994999999999998,Kepler
3554031,CP,8.70798309,363.05638,0.10376666666666667,Kepler
7295235,CP,3.179267286,261.841607,0.04269166666666666,Kepler
2302548,CP,10.38122447,268.02421,0.11312499999999999,Kepler
10743597,FP,81.221876,184.26164,0.17139583333333333,Kepler
9818381,CP,3.024092505,132.4168573,0.11675416666666666,Kepler
6124941,FP,5.670155713,136.201739,0.039004166666666666,Kepler
6060203,CP,1.022678654,133.45422,0.057133333333333335,Kepler
5880320,CP,12.10968709,140.21258,0.2644208333333333,Kepler
6307537,FP,29.74454668,172.386652,0.9701749999999999,Kepler
6359798,FP,14.15402428,140.698466,0.18625041666666667,Kepler
6311681,FP,0.844786082,134.216987,0.14703750000000002,Kepler
6365321,FP,0.848483947,133.585301,0.0602125,Kepler
6301035,FP,11.99097576,143.28437,0.23917083333333333,Kepler
3859079,CP,53.5292702,147.86464,0.23616666666666666,Kepler
3557493,FP,0.393726813,133.310396,0.12291666666666667,Kepler
4061149,CP,2.757584622,133.05017,0.0386125,Kepler
3444588,CP,0.928310036,133.80358,0.04957916666666667,Kepler
3962243,CP,31.8841473,160.20696,0.25508333333333333,Kepler
10015516,FP,67.69213907,138.534171,2.1395416666666667,Kepler
10154388,CP,12.06222962,138.22229,0.08576666666666666,Kepler
1432789,CP,9.93146307,136.49128,0.23658333333333334,Kepler
1718189,CP,21.85362905,144.32031,0.14329166666666668,Kepler
5130369,FP,19.97867,137.17061,0.42366666666666664,Kepler
6037187,CP,41.8059544,142.81919,0.252375,Kepler
6147122,FP,15.45158184,142.21096,0.10025,Kepler
8257407,FP,89.698168533,176.3060152,0.23090833333333335,Kepler
8218274,FP,1.187352427,133.465454,0.20829166666666665,Kepler
3964562,FP,3.012476582,135.259271,0.13093333333333332,Kepler
5735762,CP,4.77800306,124.061465,0.11400416666666667,Kepler
6292162,FP,7.814839231,357.519981,0.12550833333333333,Kepler
6307521,FP,29.7452499,157.38519,0.945625,Kepler
6359320,CP,5.32667299,357.12617,0.14185416666666667,Kepler
3848972,FP,0.741057213,131.947273,0.043874583333333335,Kepler
3860441,FP,2.988085455,133.27252,0.15333333333333335,Kepler
3765771,FP,2.783883492,133.227846,0.102275,Kepler
3557341,FP,0.393727296,178.587454,0.12583333333333332,Kepler
3859628,CP,8.17242644,361.20157,0.16258333333333333,Kepler
3644071,PC,1295.362215,176.10646,1.1790416666666668,Kepler
1431122,PC,4.2989201,132.86187,0.11445833333333333,Kepler
3858949,FP,25.9518461,154.88212,0.6075416666666666,Kepler
3858824,FP,25.9518536,154.88278,0.6147916666666667,Kepler
2157247,FP,5.68628739,135.89269,0.7322083333333333,Kepler
7601633,FP,15.663886949,147.395712,0.10322916666666666,Kepler
8242681,FP,4.020628573,133.638478,0.1836875,Kepler
8260218,PC,5.714817603,355.00831,0.13088583333333334,Kepler
8246781,FP,185.02288222,273.185533,0.2030525,Kepler
8264070,FP,2.897432135,450.75739,0.13247083333333334,Kepler
8222813,CP,8.70420525,357.55941,0.12243749999999999,Kepler
6362874,CP,0.974868896,133.076265,0.0674625,Kepler
6272413,CP,4.89721006,133.39852,0.0755,Kepler
8279765,FP,2.757794163,135.232863,0.11518333333333335,Kepler
8330548,FP,1.914158508,134.644919,0.13715416666666666,Kepler
3348082,FP,3.98216698,135.52749,0.09983333333333333,Kepler
3853673,FP,0.643794198,133.984483,0.06525833333333333,Kepler
3447722,CP,16.08832318,139.49184,0.23879166666666665,Kepler
1432214,FP,161.78832712,214.039,0.22124999999999997,Kepler
2165002,CP,16.56806842,146.15285,0.17769583333333336,Kepler
2441728,FP,0.856895349,133.67521,0.05449166666666667,Kepler
1871056,CP,40.8065333,155.71586,0.5472916666666666,Kepler
12105051,PC,2.624234833,132.304988,0.05780833333333333,Kepler
8240904,CP,6.61836309,360.36694,0.15338749999999998,Kepler
8374494,FP,5.251916208,357.321883,0.2045625,Kepler
8414907,FP,100.3039228,277.0607,0.3625833333333333,Kepler
8397446,FP,0.986620248,448.5959,0.16550833333333334,Kepler
8386035,FP,1.63484631,134.512115,0.25458333333333333,Kepler
3438507,CP,8.39842977,136.31152,0.26433333333333336,Kepler
3869014,CP,8.63847391,139.94684,0.22735833333333333,Kepler
3756801,PC,422.917678,448.49648,1.3030833333333334,Kepler
1865042,CP,3.4815917,132.98828,0.0752875,Kepler
2438502,FP,8.360616221,172.264978,0.3141041666666667,Kepler
2309585,FP,1.838514968,352.72266,0.11412916666666667,Kepler
5780460,CP,35.61760233,197.03573,0.35232916666666664,Kepler
8244190,FP,1.09206833,133.19403,0.07748333333333333,Kepler
8229696,CP,10.12805158,139.1159,0.14654166666666665,Kepler
8262210,FP,1.613001111,178.52846,0.09975,Kepler
10272640,CP,3.770551475,357.11836,0.15865416666666668,Kepler
10232123,FP,1.343767797,133.275862,0.08085416666666666,Kepler
10223616,FP,29.12436474,142.16154,0.1425375,Kepler
8415745,FP,31.82814583,366.704854,0.12154166666666666,Kepler
8378634,FP,3.629442796,134.70066,0.23458333333333334,Kepler
8397675,FP,0.553261874,133.446605,0.03697916666666667,Kepler
8346392,CP,5.72812616,135.18066,0.0845625,Kepler
8288947,CP,3.75574267,133.4333,0.0954625,Kepler
8312852,FP,7.44042933,134.76331,0.124625,Kepler
9480189,CP,6.581477136,174.787814,0.12873333333333334,Kepler
11974540,CP,24.669192732,132.864236,0.29313125,Kepler
9512687,CP,11.51517167,174.85855,0.08358333333333333,Kepler
8644288,CP,7.641567589,135.407564,0.14209083333333333,Kepler
5738346,FP,30.6113932,374.6216,0.149,Kepler
1725016,CP,7.40742502,355.49652,0.15312499999999998,Kepler
1722276,FP,569.934135,248.94045,0.1746,Kepler
892772,FP,5.09246539,357.53594,0.15245833333333333,Kepler
1027438,FP,110.61576622,145.83537,0.20833333333333334,Kepler
10268907,FP,1.103971357,354.58216,0.03858333333333334,Kepler
5446285,CP,10.916108342,133.009227,0.15206666666666666,Kepler
10166274,CP,3.353732008,134.869597,0.060825,Kepler
10153827,FP,0.293630085,133.584241,0.09940416666666667,Kepler
8302450,FP,2.44199803,134.57095,0.11495833333333333,Kepler
8313667,PC,30.5872153,162.8842,0.22374166666666664,Kepler
8351704,CP,7.09712124,136.34514,0.08774583333333334,Kepler
8299955,FP,2.6827683,134.25535,0.12320833333333332,Kepler
9513865,CP,3.601465336,171.99184,0.09480416666666668,Kepler
9595686,FP,3.108251172,170.244566,0.10436666666666666,Kepler
9605514,CP,25.8474958,188.874,0.249375,Kepler
9661877,FP,20.42720701,176.71737,0.143625,Kepler
5728283,FP,6.198273591,183.3731434,0.31409875,Kepler
8127639,FP,1.023471798,354.8182,0.0979125,Kepler
6047498,FP,0.51872711,133.676312,0.05216666666666667,Kepler
8125580,CP,17.31711739,142.36094,0.131325,Kepler
8158127,CP,9.42889884,140.1046,0.18533750000000002,Kepler
10158990,FP,1.096583368,133.61436,0.08828333333333332,Kepler
10149023,PC,9.95639775,134.29186,0.23395833333333335,Kepler
10141900,CP,6.50327035,135.26657,0.10795833333333334,Kepler
8410727,CP,11.47609015,135.39622,0.21025000000000002,Kepler
8349405,FP,7.1688266,136.23827,0.05375,Kepler
8278371,CP,0.677374687,133.94573,0.07650416666666666,Kepler
8280511,CP,10.43547031,134.82462,0.1423625,Kepler
9710326,CP,28.59914031,189.92667,0.15236249999999998,Kepler
9761882,CP,24.58716355,173.70572,0.166,Kepler
5297298,FP,34.193600311,155.2966351,0.22557583333333334,Kepler
9766437,CP,12.53248222,170.76535,0.16736666666666666,Kepler
9772531,PC,31.201692472,183.4076137,0.08985958333333333,Kepler
9775938,CP,13.19720694,171.545479,0.1453,Kepler
8176653,FP,2.866680334,134.066374,0.046933333333333334,Kepler
8174625,CP,17.44486016,141.6802,0.18520833333333334,Kepler
8183911,FP,8.30697421,137.08254,0.11499999999999999,Kepler
8179973,FP,2.49705175,135.3072596,0.15791666666666668,Kepler
10157458,CP,7.33685101,138.5829,0.14783333333333334,Kepler
4649305,FP,22.65117451,140.337593,0.15372916666666667,Kepler
10148521,FP,1.204274435,134.05838,0.055675,Kepler
10118816,CP,7.71790675,139.15725,0.07666666666666667,Kepler
10122255,CP,27.6652847,144.8714,0.276375,Kepler
3124412,FP,0.948950734,134.368152,0.1676875,Kepler
3835670,CP,14.55730897,145.095012,0.32351250000000004,Kepler
10287248,FP,4.722254104,178.243313,0.14379166666666668,Kepler
10351767,FP,0.635069939,134.0209283,0.08632125,Kepler
10295951,PC,6.810823723,136.04667,0.33273916666666664,Kepler
10342041,FP,0.933746515,133.387415,0.277175,Kepler
10514770,FP,1.872421727,134.366162,0.0635875,Kepler
9787239,CP,5.90127815,171.40674,0.09157916666666667,Kepler
2309719,FP,54.35635067,164.070221,0.26810416666666664,Kepler
2558363,FP,0.54624855,178.5614,0.08559583333333333,Kepler
2716853,CP,18.82744023,196.19088,0.19433333333333333,Kepler
2445154,FP,8.4120069,139.64745,0.16345833333333334,Kepler
2715135,CP,5.747711909,133.29939,0.07884583333333334,Kepler
3113266,FP,0.995861402,132.346819,0.04794583333333333,Kepler
3247268,CP,86.67856052,175.597013,0.4220375,Kepler
3232859,FP,8.387210055,138.903759,0.06865416666666667,Kepler
